trapped.pig.uniq.id,pot.helper.uniq.id,trial,uniq.group,Test_subj.opens.testbox,Test_subj.opens.emptybox.to20,Sep_numtimes.open.testbox,Sep_numtimes.open.emptybox,Sep_rate.open.testbox_permin,Sep_rate.open.emptybox_permin,Sep.open.any.yn,related,trapped.before,pothelper.sex,train.rate.curio.min,train.rate.open.anybox,dur.look.testwindow.s,rate.look.testwindow.s.per.min,prop.look.test.window,lat.helped.min,dur.look.emptywindow.s,rate.look.emptywindow.s.per.min,prop.look.emptywindow,trapped.pig.sow,trapped.pig.sex,pothelper.mom,location.test.box,date,daily.test.order.bothgroups,daily.test.order.within.group,group.test.order,test.day,Sep_rate.open.anybox
DG4_W_8,DG4_W_6,DG4_W8_041220,DG4_W,0,0,0,0,0,0,0,y,y,Male,0.29,0.116666667,4.6,0.271130496,0.004518842,16.966,0,0,0,6310,w,6310,FG,04.12.20,5.2,2,10,5,0
DG4_W_8,DG4_W_7,DG4_W8_041220,DG4_W,0,0,0,0,0,0,0,y,y,Male,0.313333333,0.043333333,0,0,0,16.966,0,0,0,6310,w,6310,FG,04.12.20,5.2,2,10,5,0
DG4_W_8,DG4_W_9,DG4_W8_041220,DG4_W,0,0,0,0,0,0,0,y,y,Female,0.32,0.086666667,366.6,21.60792173,0.360132029,16.966,0,0,0,6310,w,6310,FG,04.12.20,5.2,2,10,5,0
DG4_W_9,DG4_W_1,DG4_W9_011220,DG4_W,1,0,0,0,0,0,0,n,n,Male,0.21,0.043333333,0,0,0,1.982666667,0,0,0,6310,w,6197,ZG,01.12.20,2.4,2,4,2,0
DG4_W_9,DG4_W_10,DG4_W9_011220,DG4_W,0,0,0,0,0,0,0,y,y,Female,0.473333333,0.02,0,0,0,1.982666667,0,0,0,6310,w,6310,ZG,01.12.20,2.4,2,4,2,0
DG4_W_9,DG4_W_2,DG4_W9_011220,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.57,0.073333333,43.84,22.11163416,0.368527236,1.982666667,0,0,0,6310,w,6197,ZG,01.12.20,2.4,2,4,2,0
DG4_W_9,DG4_W_3,DG4_W9_011220,DG4_W,0,0,0,0,0,0,0,n,n,Male,0.47,0.006666667,0,0,0,1.982666667,0,0,0,6310,w,6197,ZG,01.12.20,2.4,2,4,2,0
DG4_W_9,DG4_W_4,DG4_W9_011220,DG4_W,0,0,0,0,0,0,0,n,n,Female,0.616666667,0.106666667,0,0,0,1.982666667,0,0,0,6310,w,6197,ZG,01.12.20,2.4,2,4,2,0
DG4_W_9,DG4_W_5,DG4_W9_011220,DG4_W,0,0,0,0,0,0,0,n,y,Female,0.473333333,0.066666667,26.84,13.53732347,0.225622058,1.982666667,0,0,0,6310,w,6197,ZG,01.12.20,2.4,2,4,2,0
DG4_W_9,DG4_W_6,DG4_W9_011220,DG4_W,0,0,0,1,0,0.109641108,1,y,y,Male,0.29,0.116666667,0,0,0,1.982666667,0,0,0,6310,w,6310,ZG,01.12.20,2.4,2,4,2,0.109641108
DG4_W_9,DG4_W_7,DG4_W9_011220,DG4_W,0,0,0,0,0,0,0,y,n,Male,0.313333333,0.043333333,0,0,0,1.982666667,59.08,29.79825151,0.496637525,6310,w,6310,ZG,01.12.20,2.4,2,4,2,0
DG4_W_9,DG4_W_8,DG4_W9_011220,DG4_W,0,0,2,0,0.219106047,0,1,y,n,Female,0.403333333,0.046666667,0,0,0,1.982666667,0,0,0,6310,w,6310,ZG,01.12.20,2.4,2,4,2,0.219106047
DG5_F_1,DG5_F_10,DG5_F1_030221,DG5_F,0,0,0,0,0,0,0,n,y,Female,0.033333333,0.026666667,78.68,3.934,0.065566667,20,27.16,1.358,0.022633333,6421,m,6407,FG,03.02.21,3.1,1,5,3,0
DG5_F_1,DG5_F_2,DG5_F1_030221,DG5_F,0,1,0,0,0,0,0,y,n,Male,0.11,0.05,56.4,2.82,0.047,20,49.88,2.494,0.041566667,6421,m,6421,FG,03.02.21,3.1,1,5,3,0
DG5_F_1,DG5_F_3,DG5_F1_030221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.113333333,0.073333333,6.84,0.342,0.0057,20,0,0,0,6421,m,6421,FG,03.02.21,3.1,1,5,3,0
DG5_F_1,DG5_F_4,DG5_F1_030221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.053333333,0.043333333,26.84,1.342,0.022366667,20,18.56,0.928,0.015466667,6421,m,6421,FG,03.02.21,3.1,1,5,3,0
DG5_F_1,DG5_F_5,DG5_F1_030221,DG5_F,0,0,0,0,0,0,0,y,n,Female,0.093333334,0.016666667,57.04,2.852,0.047533333,20,33.72,1.686,0.0281,6421,m,6421,FG,03.02.21,3.1,1,5,3,0
DG5_F_1,DG5_F_6,DG5_F1_030221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.103333333,0.043333333,39.44,1.972,0.032866667,20,31.72,1.586,0.026433333,6421,m,6407,FG,03.02.21,3.1,1,5,3,0
DG5_F_1,DG5_F_7,DG5_F1_030221,DG5_F,0,0,1,0,0.173913043,0,1,n,n,Male,0.066666667,0.04,8.52,0.426,0.0071,20,17.88,0.894,0.0149,6421,m,6407,FG,03.02.21,3.1,1,5,3,0.173913043
DG5_F_1,DG5_F_8,DG5_F1_030221,DG5_F,0,0,0,0,0,0,0,n,y,Male,0.103333333,0.013333333,0,0,0,20,0,0,0,6421,m,6407,FG,03.02.21,3.1,1,5,3,0
DG5_F_1,DG5_F_9,DG5_F1_030221,DG5_F,0,0,0,0,0,0,0,n,n,Female,0.05,0.046666667,113.16,5.658,0.0943,20,28.24,1.412,0.023533333,6421,m,6407,FG,03.02.21,3.1,1,5,3,0
DG5_F_10,DG5_F_1,DG5_F10_010221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.076666666,0.09,28.04,4.147928994,0.06913215,6.76,7.04,1.041420118,0.017357002,6407,w,6421,FG,01.02.21,1.2,2,2,1,0
DG5_F_10,DG5_F_2,DG5_F10_010221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.11,0.05,18.68,2.763313609,0.046055227,6.76,9.4,1.390532544,0.023175542,6407,w,6421,FG,01.02.21,1.2,2,2,1,0
DG5_F_10,DG5_F_3,DG5_F10_010221,DG5_F,0,0,0,0,0,0,0,n,n,Female,0.113333333,0.073333333,80.76,11.94674556,0.199112426,6.76,34.44,5.094674556,0.084911243,6407,w,6421,FG,01.02.21,1.2,2,2,1,0
DG5_F_10,DG5_F_4,DG5_F10_010221,DG5_F,0,0,0,0,0,0,0,n,n,Female,0.053333333,0.043333333,27.68,4.094674556,0.068244576,6.76,0,0,0,6407,w,6421,FG,01.02.21,1.2,2,2,1,0
DG5_F_10,DG5_F_5,DG5_F10_010221,DG5_F,0,0,0,0,0,0,0,n,n,Female,0.093333334,0.016666667,0,0,0,6.76,0,0,0,6407,w,6421,FG,01.02.21,1.2,2,2,1,0
DG5_F_10,DG5_F_6,DG5_F10_010221,DG5_F,0,0,0,0,0,0,0,y,n,Male,0.103333333,0.043333333,34.36,5.082840237,0.084714004,6.76,0,0,0,6407,w,6407,FG,01.02.21,1.2,2,2,1,0
DG5_F_10,DG5_F_7,DG5_F10_010221,DG5_F,0,0,0,0,0,0,0,y,n,Male,0.066666667,0.04,6.48,0.958579882,0.015976331,6.76,4.24,0.627218935,0.010453649,6407,w,6407,FG,01.02.21,1.2,2,2,1,0
DG5_F_10,DG5_F_8,DG5_F10_010221,DG5_F,0,0,0,0,0,0,0,y,y,Male,0.103333333,0.013333333,13.08,1.934911243,0.032248521,6.76,0,0,0,6407,w,6407,FG,01.02.21,1.2,2,2,1,0
DG5_F_10,DG5_F_9,DG5_F10_010221,DG5_F,1,0,1,0,0.17529508,0,1,y,n,Female,0.05,0.046666667,232.36,34.37278107,0.572879684,6.76,0,0,0,6407,w,6407,FG,01.02.21,1.2,2,2,1,0.17529508
DG5_F_2,DG5_F_1,DG5_F2_030221,DG5_F,0,0,0,0,0,0,0,y,y,Male,0.076666666,0.09,0,0,0,2.772666667,23.32,8.410675642,0.140177927,6421,m,6421,ZG,03.02.21,3.2,2,6,3,0
DG5_F_2,DG5_F_10,DG5_F2_030221,DG5_F,1,0,1,0,0.140213124,0,1,n,y,Female,0.033333333,0.026666667,44.52,16.05674441,0.267612407,2.772666667,0,0,0,6421,m,6407,ZG,03.02.21,3.2,2,6,3,0.140213124
DG5_F_2,DG5_F_3,DG5_F2_030221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.113333333,0.073333333,25.24,9.103149795,0.151719163,2.772666667,0,0,0,6421,m,6421,ZG,03.02.21,3.2,2,6,3,0
DG5_F_2,DG5_F_4,DG5_F2_030221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.053333333,0.043333333,0,0,0,2.772666667,0,0,0,6421,m,6421,ZG,03.02.21,3.2,2,6,3,0
DG5_F_2,DG5_F_5,DG5_F2_030221,DG5_F,0,0,0,0,0,0,0,y,n,Female,0.093333334,0.016666667,0,0,0,2.772666667,0,0,0,6421,m,6421,ZG,03.02.21,3.2,2,6,3,0
DG5_F_2,DG5_F_6,DG5_F2_030221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.103333333,0.043333333,0,0,0,2.772666667,0,0,0,6421,m,6407,ZG,03.02.21,3.2,2,6,3,0
DG5_F_2,DG5_F_7,DG5_F2_030221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.066666667,0.04,0,0,0,2.772666667,0,0,0,6421,m,6407,ZG,03.02.21,3.2,2,6,3,0
DG5_F_2,DG5_F_8,DG5_F2_030221,DG5_F,0,0,0,0,0,0,0,n,y,Male,0.103333333,0.013333333,19,6.852608799,0.114210147,2.772666667,0,0,0,6421,m,6407,ZG,03.02.21,3.2,2,6,3,0
DG5_F_2,DG5_F_9,DG5_F2_030221,DG5_F,0,0,0,0,0,0,0,n,n,Female,0.05,0.046666667,6.68,2.409232988,0.040153883,2.772666667,29,10.45924501,0.17432075,6421,m,6407,ZG,03.02.21,3.2,2,6,3,0
DG5_F_3,DG5_F_1,DG5_F3_020221,DG5_F,1,0,0,0,0,0,0,y,n,Male,0.076666666,0.09,70.04,40.31465849,0.671910975,1.737333333,0,0,0,6421,w,6421,FG,02.02.21,2.3,1,3,2,0
DG5_F_3,DG5_F_10,DG5_F3_020221,DG5_F,0,1,2,0,0.25625694,0,1,n,y,Female,0.033333333,0.026666667,26.2,15.08058327,0.251343055,1.737333333,0,0,0,6421,w,6407,FG,02.02.21,2.3,1,3,2,0.25625694
DG5_F_3,DG5_F_2,DG5_F3_020221,DG5_F,0,0,0,0,0,0,0,y,n,Male,0.11,0.05,0,0,0,1.737333333,0,0,0,6421,w,6421,FG,02.02.21,2.3,1,3,2,0
DG5_F_3,DG5_F_4,DG5_F3_020221,DG5_F,0,0,0,0,0,0,0,y,n,Female,0.053333333,0.043333333,0,0,0,1.737333333,9,5.180353032,0.086339217,6421,w,6421,FG,02.02.21,2.3,1,3,2,0
DG5_F_3,DG5_F_5,DG5_F3_020221,DG5_F,0,0,1,0,0.12812847,0,1,y,n,Female,0.093333334,0.016666667,0,0,0,1.737333333,0,0,0,6421,w,6421,FG,02.02.21,2.3,1,3,2,0.12812847
DG5_F_3,DG5_F_6,DG5_F3_020221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.103333333,0.043333333,5.68,3.269378358,0.054489639,1.737333333,0,0,0,6421,w,6407,FG,02.02.21,2.3,1,3,2,0
DG5_F_3,DG5_F_7,DG5_F3_020221,DG5_F,0,0,1,0,0.12812847,0,1,n,n,Male,0.066666667,0.04,0,0,0,1.737333333,0,0,0,6421,w,6407,FG,02.02.21,2.3,1,3,2,0.12812847
DG5_F_3,DG5_F_8,DG5_F3_020221,DG5_F,0,0,0,0,0,0,0,n,y,Male,0.103333333,0.013333333,0,0,0,1.737333333,0,0,0,6421,w,6407,FG,02.02.21,2.3,1,3,2,0
DG5_F_3,DG5_F_9,DG5_F3_020221,DG5_F,0,0,0,0,0,0,0,n,n,Female,0.05,0.046666667,0,0,0,1.737333333,0,0,0,6421,w,6407,FG,02.02.21,2.3,1,3,2,0
DG5_F_4,DG5_F_1,DG5_F4_020221,DG5_F,0,0,0,0,0,0,0,y,n,Male,0.076666666,0.09,24.2,4.958339024,0.082638984,4.880666667,22.08,4.523972135,0.075399536,6421,w,6421,ZG,02.02.21,2.4,2,4,2,0
DG5_F_4,DG5_F_10,DG5_F4_020221,DG5_F,0,0,0,0,0,0,0,n,y,Female,0.033333333,0.026666667,38.4,7.867777625,0.131129627,4.880666667,0,0,0,6421,w,6407,ZG,02.02.21,2.4,2,4,2,0
DG5_F_4,DG5_F_2,DG5_F4_020221,DG5_F,0,1,0,0,0,0,0,y,n,Male,0.11,0.05,0,0,0,4.880666667,0,0,0,6421,w,6421,ZG,02.02.21,2.4,2,4,2,0
DG5_F_4,DG5_F_3,DG5_F4_020221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.113333333,0.073333333,15.52,3.179893457,0.052998224,4.880666667,0,0,0,6421,w,6421,ZG,02.02.21,2.4,2,4,2,0
DG5_F_4,DG5_F_5,DG5_F4_020221,DG5_F,0,0,0,0,0,0,0,y,n,Female,0.093333334,0.016666667,0,0,0,4.880666667,0,0,0,6421,w,6421,ZG,02.02.21,2.4,2,4,2,0
DG5_F_4,DG5_F_6,DG5_F4_020221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.103333333,0.043333333,1.9,0.38929108,0.006488185,4.880666667,0,0,0,6421,w,6407,ZG,02.02.21,2.4,2,4,2,0
DG5_F_4,DG5_F_7,DG5_F4_020221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.066666667,0.04,0,0,0,4.880666667,0,0,0,6421,w,6407,ZG,02.02.21,2.4,2,4,2,0
DG5_F_4,DG5_F_8,DG5_F4_020221,DG5_F,0,0,0,0,0,0,0,n,y,Male,0.103333333,0.013333333,0,0,0,4.880666667,0,0,0,6421,w,6407,ZG,02.02.21,2.4,2,4,2,0
DG5_F_4,DG5_F_9,DG5_F4_020221,DG5_F,1,0,0,0,0,0,0,n,n,Female,0.05,0.046666667,146.64,30.04507581,0.500751263,4.880666667,0,0,0,6421,w,6407,ZG,02.02.21,2.4,2,4,2,0
DG5_F_5,DG5_F_1,DG5_F5_040221,DG5_F,1,0,0,0,0,0,0,y,y,Male,0.076666666,0.09,137.92,57.48263407,0.958043901,2.399333333,0,0,0,6421,w,6421,FG,04.02.21,4.4,2,8,4,0
DG5_F_5,DG5_F_10,DG5_F5_040221,DG5_F,0,1,0,0,0,0,0,n,y,Female,0.033333333,0.026666667,11.12,4.634620729,0.077243679,2.399333333,0,0,0,6421,w,6407,FG,04.02.21,4.4,2,8,4,0
DG5_F_5,DG5_F_2,DG5_F5_040221,DG5_F,0,0,0,0,0,0,0,y,y,Male,0.11,0.05,3.12,1.300361212,0.021672687,2.399333333,0,0,0,6421,w,6421,FG,04.02.21,4.4,2,8,4,0
DG5_F_5,DG5_F_3,DG5_F5_040221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.113333333,0.073333333,0,0,0,2.399333333,0,0,0,6421,w,6421,FG,04.02.21,4.4,2,8,4,0
DG5_F_5,DG5_F_4,DG5_F5_040221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.053333333,0.043333333,0,0,0,2.399333333,0,0,0,6421,w,6421,FG,04.02.21,4.4,2,8,4,0
DG5_F_5,DG5_F_6,DG5_F5_040221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.103333333,0.043333333,5.2,2.167268686,0.036121145,2.399333333,0,0,0,6421,w,6407,FG,04.02.21,4.4,2,8,4,0
DG5_F_5,DG5_F_7,DG5_F5_040221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.066666667,0.04,1.92,0.800222284,0.013337038,2.399333333,0,0,0,6421,w,6407,FG,04.02.21,4.4,2,8,4,0
DG5_F_5,DG5_F_8,DG5_F5_040221,DG5_F,0,0,0,0,0,0,0,n,y,Male,0.103333333,0.013333333,0,0,0,2.399333333,0,0,0,6421,w,6407,FG,04.02.21,4.4,2,8,4,0
DG5_F_5,DG5_F_9,DG5_F5_040221,DG5_F,0,0,0,0,0,0,0,n,y,Female,0.05,0.046666667,23.76,9.902750765,0.165045846,2.399333333,0,0,0,6421,w,6407,FG,04.02.21,4.4,2,8,4,0
DG5_F_6,DG5_F_1,DG5_F6_050221,DG5_F,0,0,0,0,0,0,0,n,y,Male,0.076666666,0.09,15.2,0.76,0.012666667,20,0,0,0,6407,m,6421,ZG,05.02.21,5.2,2,10,5,0
DG5_F_6,DG5_F_10,DG5_F6_050221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.033333333,0.026666667,97.56,4.878,0.0813,20,0,0,0,6407,m,6407,ZG,05.02.21,5.2,2,10,5,0
DG5_F_6,DG5_F_2,DG5_F6_050221,DG5_F,0,0,0,0,0,0,0,n,y,Male,0.11,0.05,7.8,0.39,0.0065,20,0,0,0,6407,m,6421,ZG,05.02.21,5.2,2,10,5,0
DG5_F_6,DG5_F_3,DG5_F6_050221,DG5_F,0,1,0,0,0,0,0,n,y,Female,0.113333333,0.073333333,883.6,44.18,0.736333333,20,15.08,0.754,0.012566667,6407,m,6421,ZG,05.02.21,5.2,2,10,5,0
DG5_F_6,DG5_F_4,DG5_F6_050221,DG5_F,0,0,0,0,0,0,0,n,y,Female,0.053333333,0.043333333,48.68,2.434,0.040566667,20,0,0,0,6407,m,6421,ZG,05.02.21,5.2,2,10,5,0
DG5_F_6,DG5_F_5,DG5_F6_050221,DG5_F,0,0,0,0,0,0,0,n,y,Female,0.093333334,0.016666667,51.12,2.556,0.0426,20,5.6,0.28,0.004666667,6407,m,6421,ZG,05.02.21,5.2,2,10,5,0
DG5_F_6,DG5_F_7,DG5_F6_050221,DG5_F,0,0,0,0,0,0,0,y,y,Male,0.066666667,0.04,5.2,0.26,0.004333333,20,5.4,0.27,0.0045,6407,m,6407,ZG,05.02.21,5.2,2,10,5,0
DG5_F_6,DG5_F_8,DG5_F6_050221,DG5_F,0,0,0,0,0,0,0,y,y,Male,0.103333333,0.013333333,7.84,0.392,0.006533333,20,0,0,0,6407,m,6407,ZG,05.02.21,5.2,2,10,5,0
DG5_F_6,DG5_F_9,DG5_F6_050221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.05,0.046666667,24.12,1.206,0.0201,20,10.88,0.544,0.009066667,6407,m,6407,ZG,05.02.21,5.2,2,10,5,0
DG5_F_7,DG5_F_1,DG5_F7_050221,DG5_F,1,0,3,2,0.516647532,0.344431688,1,n,y,Male,0.076666666,0.09,31.52,49.71608833,0.828601472,0.634,0,0,0,6407,m,6421,FG,05.02.21,5.1,1,9,5,0.86107922
DG5_F_7,DG5_F_10,DG5_F7_050221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.033333333,0.026666667,0,0,0,0.634,0,0,0,6407,m,6407,FG,05.02.21,5.1,1,9,5,0
DG5_F_7,DG5_F_2,DG5_F7_050221,DG5_F,0,0,0,0,0,0,0,n,y,Male,0.11,0.05,0,0,0,0.634,0,0,0,6407,m,6421,FG,05.02.21,5.1,1,9,5,0
DG5_F_7,DG5_F_3,DG5_F7_050221,DG5_F,0,0,0,0,0,0,0,n,y,Female,0.113333333,0.073333333,4.76,7.507886435,0.125131441,0.634,0,0,0,6407,m,6421,FG,05.02.21,5.1,1,9,5,0
DG5_F_7,DG5_F_4,DG5_F7_050221,DG5_F,0,0,0,0,0,0,0,n,y,Female,0.053333333,0.043333333,0,0,0,0.634,0,0,0,6407,m,6421,FG,05.02.21,5.1,1,9,5,0
DG5_F_7,DG5_F_5,DG5_F7_050221,DG5_F,0,0,0,0,0,0,0,n,y,Female,0.093333334,0.016666667,2.92,4.605678233,0.076761304,0.634,0,0,0,6407,m,6421,FG,05.02.21,5.1,1,9,5,0
DG5_F_7,DG5_F_6,DG5_F7_050221,DG5_F,0,0,0,0,0,0,0,y,n,Male,0.103333333,0.043333333,0,0,0,0.634,0,0,0,6407,m,6407,FG,05.02.21,5.1,1,9,5,0
DG5_F_7,DG5_F_8,DG5_F7_050221,DG5_F,0,0,0,0,0,0,0,y,y,Male,0.103333333,0.013333333,0,0,0,0.634,0,0,0,6407,m,6407,FG,05.02.21,5.1,1,9,5,0
DG5_F_7,DG5_F_9,DG5_F7_050221,DG5_F,0,0,0,0,0,0,0,y,y,Female,0.05,0.046666667,5.12,8.075709779,0.134595163,0.634,0,0,0,6407,m,6407,FG,05.02.21,5.1,1,9,5,0
DG5_F_8,DG5_F_1,DG5_F8_010221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.076666666,0.09,18.6,4.034123771,0.067235396,4.610666667,0,0,0,6407,m,6421,ZG,01.02.21,1.1,1,1,1,0
DG5_F_8,DG5_F_10,DG5_F8_010221,DG5_F,0,0,0,0,0,0,0,y,n,Female,0.033333333,0.026666667,82.68,17.93233083,0.29887218,4.610666667,0,0,0,6407,m,6407,ZG,01.02.21,1.1,1,1,1,0
DG5_F_8,DG5_F_2,DG5_F8_010221,DG5_F,0,0,0,0,0,0,0,n,n,Male,0.11,0.05,0,0,0,4.610666667,0,0,0,6407,m,6421,ZG,01.02.21,1.1,1,1,1,0
DG5_F_8,DG5_F_3,DG5_F8_010221,DG5_F,0,0,0,0,0,0,0,n,n,Female,0.113333333,0.073333333,0,0,0,4.610666667,0,0,0,6407,m,6421,ZG,01.02.21,1.1,1,1,1,0
DG5_F_8,DG5_F_4,DG5_F8_010221,DG5_F,1,0,0,0,0,0,0,n,n,Female,0.053333333,0.043333333,38.68,8.389242336,0.139820706,4.610666667,16.36,3.548293811,0.05913823,6407,m,6421,ZG,01.02.21,1.1,1,1,1,0
DG5_F_8,DG5_F_5,DG5_F8_010221,DG5_F,0,0,0,0,0,0,0,n,n,Female,0.093333334,0.016666667,0,0,0,4.610666667,0,0,0,6407,m,6421,ZG,01.02.21,1.1,1,1,1,0
DG5_F_8,DG5_F_6,DG5_F8_010221,DG5_F,0,0,0,0,0,0,0,y,n,Male,0.103333333,0.043333333,0,0,0,4.610666667,0,0,0,6407,m,6407,ZG,01.02.21,1.1,1,1,1,0
DG5_F_8,DG5_F_7,DG5_F8_010221,DG5_F,0,0,0,0,0,0,0,y,n,Male,0.066666667,0.04,0,0,0,4.610666667,0,0,0,6407,m,6407,ZG,01.02.21,1.1,1,1,1,0
DG5_F_8,DG5_F_9,DG5_F8_010221,DG5_F,0,1,0,0,0,0,0,y,n,Female,0.05,0.046666667,3.12,0.676691729,0.011278195,4.610666667,2.48,0.537883169,0.008964719,6407,m,6407,ZG,01.02.21,1.1,1,1,1,0
DG5_F_9,DG5_F_1,DG5_F9_040221,DG5_F,1,0,0,0,0,0,0,n,y,Male,0.076666666,0.09,11.04,1.719447617,0.02865746,6.420666667,0,0,0,6407,w,6421,ZG,04.02.21,4.3,1,7,4,0
DG5_F_9,DG5_F_10,DG5_F9_040221,DG5_F,0,1,2,0,0.345582306,0,1,y,y,Female,0.033333333,0.026666667,70.4,10.9645935,0.182743225,6.420666667,0,0,0,6407,w,6407,ZG,04.02.21,4.3,1,7,4,0.345582306
DG5_F_9,DG5_F_2,DG5_F9_040221,DG5_F,0,0,0,0,0,0,0,n,y,Male,0.11,0.05,7.76,1.208597238,0.020143287,6.420666667,0,0,0,6407,w,6421,ZG,04.02.21,4.3,1,7,4,0
DG5_F_9,DG5_F_3,DG5_F9_040221,DG5_F,0,0,0,0,0,0,0,n,y,Female,0.113333333,0.073333333,70.96,11.05181186,0.184196864,6.420666667,0,0,0,6407,w,6421,ZG,04.02.21,4.3,1,7,4,0
DG5_F_9,DG5_F_4,DG5_F9_040221,DG5_F,0,0,0,0,0,0,0,n,y,Female,0.053333333,0.043333333,73.92,11.51282317,0.19188038600000001,6.420666667,0,0,0,6407,w,6421,ZG,04.02.21,4.3,1,7,4,0
DG5_F_9,DG5_F_5,DG5_F9_040221,DG5_F,0,0,0,0,0,0,0,n,n,Female,0.093333334,0.016666667,12.98,2.021596926,0.033693282,6.420666667,0,0,0,6407,w,6421,ZG,04.02.21,4.3,1,7,4,0
DG5_F_9,DG5_F_6,DG5_F9_040221,DG5_F,0,0,0,0,0,0,0,y,n,Male,0.103333333,0.043333333,4.24,0.660367563,0.011006126,6.420666667,0,0,0,6407,w,6407,ZG,04.02.21,4.3,1,7,4,0
DG5_F_9,DG5_F_7,DG5_F9_040221,DG5_F,0,0,0,0,0,0,0,y,n,Male,0.066666667,0.04,41.76,6.503997508,0.108399958,6.420666667,0,0,0,6407,w,6407,ZG,04.02.21,4.3,1,7,4,0
DG5_F_9,DG5_F_8,DG5_F9_040221,DG5_F,0,0,0,0,0,0,0,y,y,Male,0.103333333,0.013333333,38.16,5.943308067,0.099055134,6.420666667,0,0,0,6407,w,6407,ZG,04.02.21,4.3,1,7,4,0
DG5_W_1,DG5_W_10,DG5_W1_050221,DG5_W,0,0,0,0,0,0,0,n,y,Female,0.0875,0.033333334,0,0,0,0.361333333,0,0,0,6420,m,6235,FG,05.02.21,5.3,1,9,5,0
DG5_W_1,DG5_W_2,DG5_W1_050221,DG5_W,0,0,0,0,0,0,0,y,y,Male,0.075,0.05,0,0,0,0.361333333,0,0,0,6420,m,6420,FG,05.02.21,5.3,1,9,5,0
DG5_W_1,DG5_W_3,DG5_W1_050221,DG5_W,0,0,0,0,0,0,0,y,y,Female,0.108333333,0.158333333,0,0,0,0.361333333,0,0,0,6420,m,6420,FG,05.02.21,5.3,1,9,5,0
DG5_W_1,DG5_W_4,DG5_W1_050221,DG5_W,0,0,0,0,0,0,0,y,y,Female,0.095833334,0.029166667,1.16,3.210332106,0.053505535,0.361333333,0,0,0,6420,m,6420,FG,05.02.21,5.3,1,9,5,0
DG5_W_1,DG5_W_5,DG5_W1_050221,DG5_W,0,0,0,0,0,0,0,y,n,Female,0.095833333,0.058333333,0,0,0,0.361333333,0,0,0,6420,m,6420,FG,05.02.21,5.3,1,9,5,0
DG5_W_1,DG5_W_6,DG5_W1_050221,DG5_W,0,0,0,0,0,0,0,n,y,Male,0.045833333,0.041666667,0,0,0,0.361333333,0,0,0,6420,m,6235,FG,05.02.21,5.3,1,9,5,0
DG5_W_1,DG5_W_7,DG5_W1_050221,DG5_W,1,0,0,0,0,0,0,n,y,Male,0.05,0.054166667,2.56,7.084870855,0.118081181,0.361333333,0,0,0,6420,m,6235,FG,05.02.21,5.3,1,9,5,0
DG5_W_1,DG5_W_8,DG5_W1_050221,DG5_W,0,1,0,0,0,0,0,n,y,Male,0.083333333,0.016666667,0,0,0,0.361333333,0,0,0,6420,m,6235,FG,05.02.21,5.3,1,9,5,0
DG5_W_1,DG5_W_9,DG5_W1_050221,DG5_W,0,0,0,0,0,0,0,n,y,Female,0.054166667,0.041666667,0,0,0,0.361333333,0,0,0,6420,m,6235,FG,05.02.21,5.3,1,9,5,0
DG5_W_10,DG5_W_1,DG5_W10_040221,DG5_W,0,0,0,0,0,0,0,n,n,Male,0.1,0.0625,0,0,0,0.16,0,0,0,6235,w,6420,ZG,04.02.21,4.1,1,7,4,0
DG5_W_10,DG5_W_2,DG5_W10_040221,DG5_W,0,0,0,0,0,0,0,n,y,Male,0.075,0.05,0,0,0,0.16,0,0,0,6235,w,6420,ZG,04.02.21,4.1,1,7,4,0
DG5_W_10,DG5_W_3,DG5_W10_040221,DG5_W,1,0,0,3,0,0.455465587,1,n,y,Female,0.108333333,0.158333333,1.92,12,0.2,0.16,0,0,0,6235,w,6420,ZG,04.02.21,4.1,1,7,4,0.455465587
DG5_W_10,DG5_W_4,DG5_W10_040221,DG5_W,0,0,0,0,0,0,0,n,y,Female,0.095833334,0.029166667,0,0,0,0.16,0,0,0,6235,w,6420,ZG,04.02.21,4.1,1,7,4,0
